ComID,GeogName,DataGroup1,DataGroup1_Order,DataGroup2,1996 - .,1996 - %,2001 - .,2001 - %,2006 - .,2006 - %,Percent Change 1996 - 2006
JPD999,Halifax Regional Municipality (HRPS/RCMP),"$30,000 - $39,999",5,One Person Households,,,,,6485,15.3,
JPD999,Halifax Regional Municipality (HRPS/RCMP),"$30,000 - $39,999",5,All Households,,,,,16600,10.8,
JUC1,Bridgewater,"$30,000 - $39,999",5,Two or More Person Households,3020,16.4,2740,14.7,2615,14,-13.4
JUC1,Bridgewater,"$30,000 - $39,999",5,One Person Households,360,7.1,480,8.6,885,14.6,145.8
JUC1,Bridgewater,"$30,000 - $39,999",5,All Households,3385,14.4,3225,13.3,3505,14.1,3.5
JUC10,Port Hawkesbury,"$30,000 - $39,999",5,One Person Households,240,7.3,296,8.1,406,10.4,69.2
JUC10,Port Hawkesbury,"$30,000 - $39,999",5,All Households,2361,15.4,2006,13.1,2211,14.4,-6.4
JUC11,Sydney,"$30,000 - $39,999",5,Two or More Person Households,5570,15.6,4835,14.2,4510,13.4,-19
JUC11,Sydney,"$30,000 - $39,999",5,One Person Households,705,7,940,8.4,1500,11.9,112.8
JUC11,Sydney,"$30,000 - $39,999",5,All Households,6275,13.8,5775,12.8,6000,13,-4.4
JUC2,Yarmouth,"$30,000 - $39,999",5,Two or More Person Households,2185,16.4,1815,13.8,1895,14.7,-13.3
JUC2,Yarmouth,"$30,000 - $39,999",5,One Person Households,230,6.5,340,8.5,535,12.7,132.6
JUC2,Yarmouth,"$30,000 - $39,999",5,All Households,2410,14.3,2155,12.6,2430,14.2,0.8
JUC3,Digby,"$30,000 - $39,999",5,One Person Households,315,8.2,395,9.1,540,11.6,71.4
JUC3,Digby,"$30,000 - $39,999",5,Two or More Person Households,2375,18.4,2270,17.8,2020,16,-14.9
JUC3,Digby,"$30,000 - $39,999",5,All Households,2675,15.9,2670,15.6,2560,14.8,-4.3
JUC4,Kentville,"$30,000 - $39,999",5,Two or More Person Households,3899,16.9,3365,14.3,3355,13.9,-14
JUC4,Kentville,"$30,000 - $39,999",5,One Person Households,645,11.2,815,12.1,965,12.7,49.6
JUC4,Kentville,"$30,000 - $39,999",5,All Households,4554,15.8,4185,13.9,4315,13.6,-5.2
JUC5,Halifax,"$30,000 - $39,999",5,All Households,17045,13,16620,11.5,16985,10.9,-0.4
JUC5,Halifax,"$30,000 - $39,999",5,Two or More Person Households,12730,12.6,11395,10.7,10230,9.1,-19.6
JUC5,Halifax,"$30,000 - $39,999",5,One Person Households,4315,14.2,5225,13.9,6755,15.7,56.5
JUC6,Truro,"$30,000 - $39,999",5,All Households,3730,14.3,3725,13.5,3615,12.4,-3.1
JUC6,Truro,"$30,000 - $39,999",5,Two or More Person Households,3190,15.4,3075,14.4,2765,12.5,-13.3
JUC6,Truro,"$30,000 - $39,999",5,One Person Households,540,10.1,645,10.5,860,12.2,59.3
JUC7,Amherst,"$30,000 - $39,999",5,One Person Households,200,6.1,300,8.5,500,13.2,150
JUC7,Amherst,"$30,000 - $39,999",5,All Households,1820,13.7,1835,13.8,2045,15,12.4
JUC7,Amherst,"$30,000 - $39,999",5,Two or More Person Households,1620,16.2,1530,15.6,1550,15.8,-4.3
JUC8,New Glasgow,"$30,000 - $39,999",5,Two or More Person Households,2170,15.5,2055,14.8,1945,13.9,-10.4
JUC8,New Glasgow,"$30,000 - $39,999",5,One Person Households,495,11.5,390,8.3,580,11,17.2
JUC8,New Glasgow,"$30,000 - $39,999",5,All Households,2665,14.6,2440,13.2,2525,13.1,-5.3
JUC9,Antigonish,"$30,000 - $39,999",5,One Person Households,115,8.2,159,9.7,199,11.1,73
JUC9,Antigonish,"$30,000 - $39,999",5,Two or More Person Households,610,12.1,550,10.3,690,12.8,13.1
JUC9,Antigonish,"$30,000 - $39,999",5,All Households,719,11.1,699,10.1,899,12.5,25
MED1701,CBRM (District 1),"$30,000 - $39,999",5,One Person Households,,,,,47,5.2,
MED1701,CBRM (District 1),"$30,000 - $39,999",5,Two or More Person Households,,,,,531,19.3,
MED1701,CBRM (District 1),"$30,000 - $39,999",5,All Households,,,,,584,16,
MED1702,CBRM (District 2),"$30,000 - $39,999",5,All Households,,,,,463,12.6,
MED1702,CBRM (District 2),"$30,000 - $39,999",5,Two or More Person Households,,,,,384,14,
MUN101,Town of Stewiacke,"$30,000 - $39,999",5,Two or More Person Households,73,18.8,83,20.6,59,13.5,-19.2
MED1702,CBRM (District 2),"$30,000 - $39,999",5,One Person Households,,,,,70,7.5,
MED1703,CBRM (District 3),"$30,000 - $39,999",5,Two or More Person Households,,,,,257,11.9,
MED1703,CBRM (District 3),"$30,000 - $39,999",5,One Person Households,,,,,68,12,
MED1703,CBRM (District 3),"$30,000 - $39,999",5,All Households,,,,,310,11.4,
MED1704,CBRM (District 4),"$30,000 - $39,999",5,One Person Households,,,,,64,9.1,
MED1704,CBRM (District 4),"$30,000 - $39,999",5,Two or More Person Households,,,,,273,10.7,
MED1704,CBRM (District 4),"$30,000 - $39,999",5,All Households,,,,,342,10.5,
MED1705,CBRM (District 5),"$30,000 - $39,999",5,All Households,,,,,560,13,
MED1705,CBRM (District 5),"$30,000 - $39,999",5,One Person Households,,,,,234,13.3,
MED1705,CBRM (District 5),"$30,000 - $39,999",5,Two or More Person Households,,,,,331,13,
MED1706,CBRM (District 6),"$30,000 - $39,999",5,Two or More Person Households,,,,,373,13,
MED1706,CBRM (District 6),"$30,000 - $39,999",5,One Person Households,,,,,192,14.5,
MED1706,CBRM (District 6),"$30,000 - $39,999",5,All Households,,,,,564,13.5,
MED1707,CBRM (District 7),"$30,000 - $39,999",5,One Person Households,,,,,74,12.5,
MED1707,CBRM (District 7),"$30,000 - $39,999",5,All Households,,,,,325,11.5,
MED1707,CBRM (District 7),"$30,000 - $39,999",5,Two or More Person Households,,,,,257,11.5,
MED1708,CBRM (District 8),"$30,000 - $39,999",5,Two or More Person Households,,,,,312,13.2,
MED1708,CBRM (District 8),"$30,000 - $39,999",5,One Person Households,,,,,75,10.9,
MED1708,CBRM (District 8),"$30,000 - $39,999",5,All Households,,,,,402,13.1,
MED1709,CBRM (District 9),"$30,000 - $39,999",5,Two or More Person Households,,,,,347,12.4,
MED1709,CBRM (District 9),"$30,000 - $39,999",5,All Households,,,,,488,12.5,
MED1709,CBRM (District 9),"$30,000 - $39,999",5,One Person Households,,,,,105,9.8,
MED1710,CBRM (District 10),"$30,000 - $39,999",5,All Households,,,,,507,12.9,
MUN101,Town of Stewiacke,"$30,000 - $39,999",5,One Person Households,0,0,0,0,10,6.8,100
MED1710,CBRM (District 10),"$30,000 - $39,999",5,One Person Households,,,,,118,11.3,
MED1710,CBRM (District 10),"$30,000 - $39,999",5,Two or More Person Households,,,,,366,12.8,
MED1711,CBRM (District 11),"$30,000 - $39,999",5,All Households,,,,,509,12.3,
MED1711,CBRM (District 11),"$30,000 - $39,999",5,Two or More Person Households,,,,,382,12.6,
MED1711,CBRM (District 11),"$30,000 - $39,999",5,One Person Households,,,,,104,9.3,
MED1712,CBRM (District 12),"$30,000 - $39,999",5,Two or More Person Households,,,,,376,16,
MED1712,CBRM (District 12),"$30,000 - $39,999",5,One Person Households,,,,,124,13.5,
MED1712,CBRM (District 12),"$30,000 - $39,999",5,All Households,,,,,465,14.3,
MED401,RQM (DISTRICT 1),"$30,000 - $39,999",5,One Person Households,,,,,23,12.3,
MED401,RQM (DISTRICT 1),"$30,000 - $39,999",5,All Households,,,,,112,14.8,
MED401,RQM (DISTRICT 1),"$30,000 - $39,999",5,Two or More Person Households,,,,,98,17.2,
MED402,RQM (DISTRICT 2),"$30,000 - $39,999",5,One Person Households,,,,,28,14.6,
MED402,RQM (DISTRICT 2),"$30,000 - $39,999",5,Two or More Person Households,,,,,86,17.8,
MED402,RQM (DISTRICT 2),"$30,000 - $39,999",5,All Households,,,,,108,16.2,
MED403,RQM (DISTRICT 3),"$30,000 - $39,999",5,One Person Households,,,,,22,12.6,
MED403,RQM (DISTRICT 3),"$30,000 - $39,999",5,Two or More Person Households,,,,,62,13.7,
MED403,RQM (DISTRICT 3),"$30,000 - $39,999",5,All Households,,,,,80,12.8,
MED404,RQM (DISTRICT 4),"$30,000 - $39,999",5,Two or More Person Households,,,,,60,12,
MED404,RQM (DISTRICT 4),"$30,000 - $39,999",5,One Person Households,,,,,9,7,
MED404,RQM (DISTRICT 4),"$30,000 - $39,999",5,All Households,,,,,75,12,
MED405,RQM (DISTRICT 5),"$30,000 - $39,999",5,Two or More Person Households,,,,,76,16.2,
MED405,RQM (DISTRICT 5),"$30,000 - $39,999",5,One Person Households,,,,,22,20.2,
MED405,RQM (DISTRICT 5),"$30,000 - $39,999",5,All Households,,,,,94,16.3,
MUN101,Town of Stewiacke,"$30,000 - $39,999",5,All Households,73,14.5,78,14.7,69,11.9,-5.5
MED406,RQM (DISTRICT 6),"$30,000 - $39,999",5,All Households,,,,,120,14.9,
MED406,RQM (DISTRICT 6),"$30,000 - $39,999",5,One Person Households,,,,,31,17.9,
MED406,RQM (DISTRICT 6),"$30,000 - $39,999",5,Two or More Person Households,,,,,88,14,
MED407,RQM (DISTRICT 7),"$30,000 - $39,999",5,One Person Households,,,,,0,0,
MED407,RQM (DISTRICT 7),"$30,000 - $39,999",5,Two or More Person Households,,,,,75,15.5,
MED407,RQM (DISTRICT 7),"$30,000 - $39,999",5,All Households,,,,,80,12.9,
MED701,KINGS (District 1),"$30,000 - $39,999",5,All Households,,,,,224,13.8,
MED701,KINGS (District 1),"$30,000 - $39,999",5,One Person Households,,,,,13,3.8,
MED701,KINGS (District 1),"$30,000 - $39,999",5,Two or More Person Households,,,,,183,14.2,
MED702,KINGS (District 2),"$30,000 - $39,999",5,All Households,,,,,212,14.2,
MED702,KINGS (District 2),"$30,000 - $39,999",5,One Person Households,,,,,27,7.3,
MED702,KINGS (District 2),"$30,000 - $39,999",5,Two or More Person Households,,,,,181,16.2,
MED703,KINGS (District 3),"$30,000 - $39,999",5,One Person Households,,,,,25,8.5,
MED703,KINGS (District 3),"$30,000 - $39,999",5,All Households,,,,,234,14.5,
MED703,KINGS (District 3),"$30,000 - $39,999",5,Two or More Person Households,,,,,204,15.2,
MED704,KINGS (District 4),"$30,000 - $39,999",5,Two or More Person Households,,,,,179,14,
MED704,KINGS (District 4),"$30,000 - $39,999",5,One Person Households,,,,,41,16.1,
MED704,KINGS (District 4),"$30,000 - $39,999",5,All Households,,,,,243,15.9,
MED705,KINGS (District 5),"$30,000 - $39,999",5,All Households,,,,,226,13.4,
MED705,KINGS (District 5),"$30,000 - $39,999",5,Two or More Person Households,,,,,185,14.3,
MED705,KINGS (District 5),"$30,000 - $39,999",5,One Person Households,,,,,40,9.9,
MED706,KINGS (District 6),"$30,000 - $39,999",5,Two or More Person Households,,,,,105,6.5,
MED706,KINGS (District 6),"$30,000 - $39,999",5,One Person Households,,,,,25,6.5,
MUN102,Town of Truro,"$30,000 - $39,999",5,All Households,735,13.2,735,13.2,740,12.7,0.7
MED706,KINGS (District 6),"$30,000 - $39,999",5,All Households,,,,,154,7.7,
MED708,KINGS (District 8),"$30,000 - $39,999",5,All Households,,,,,276,16.5,
MED708,KINGS (District 8),"$30,000 - $39,999",5,Two or More Person Households,,,,,245,19.1,
MED708,KINGS (District 8),"$30,000 - $39,999",5,One Person Households,,,,,48,12.6,
MED709,KINGS (District 9),"$30,000 - $39,999",5,Two or More Person Households,,,,,212,13.6,
MED709,KINGS (District 9),"$30,000 - $39,999",5,One Person Households,,,,,42,12.7,
MED709,KINGS (District 9),"$30,000 - $39,999",5,All Households,,,,,261,13.9,
MED710,KINGS (District 10),"$30,000 - $39,999",5,Two or More Person Households,,,,,202,14.1,
MED710,KINGS (District 10),"$30,000 - $39,999",5,All Households,,,,,271,14.9,
MED710,KINGS (District 10),"$30,000 - $39,999",5,One Person Households,,,,,66,17.2,
MED711,KINGS (District 11),"$30,000 - $39,999",5,All Households,,,,,246,13.6,
MED711,KINGS (District 11),"$30,000 - $39,999",5,One Person Households,,,,,66,11.1,
MED711,KINGS (District 11),"$30,000 - $39,999",5,Two or More Person Households,,,,,178,14.5,
MED712,KINGS (District 12),"$30,000 - $39,999",5,One Person Households,,,,,46,12.7,
MED712,KINGS (District 12),"$30,000 - $39,999",5,Two or More Person Households,,,,,220,15.7,
MED712,KINGS (District 12),"$30,000 - $39,999",5,All Households,,,,,258,14.6,
MED799,KINGS (Not part of KINGS),"$30,000 - $39,999",5,All Households,,,,,698,13.5,
MED799,KINGS (Not part of KINGS),"$30,000 - $39,999",5,One Person Households,,,,,230,13.5,
MED799,KINGS (Not part of KINGS),"$30,000 - $39,999",5,Two or More Person Households,,,,,485,14.1,
MED901,HRM (Waverley - Fall River - Musquodoboit Valley),"$30,000 - $39,999",5,Two or More Person Households,,,,,413,6.9,
MED901,HRM (Waverley - Fall River - Musquodoboit Valley),"$30,000 - $39,999",5,One Person Households,,,,,119,10.8,
MED901,HRM (Waverley - Fall River - Musquodoboit Valley),"$30,000 - $39,999",5,All Households,,,,,532,7.5,
MED902,HRM (Preston - Porters Lake - Eastern Shore),"$30,000 - $39,999",5,One Person Households,,,,,236,12.2,
MED902,HRM (Preston - Porters Lake - Eastern Shore),"$30,000 - $39,999",5,Two or More Person Households,,,,,928,11.5,
MED902,HRM (Preston - Porters Lake - Eastern Shore),"$30,000 - $39,999",5,All Households,,,,,1176,11.8,
MED903,HRM (Woodside - Dartmouth South - Eastern Passage),"$30,000 - $39,999",5,All Households,,,,,779,8.8,
MED903,HRM (Woodside - Dartmouth South - Eastern Passage),"$30,000 - $39,999",5,One Person Households,,,,,255,17,
MED903,HRM (Woodside - Dartmouth South - Eastern Passage),"$30,000 - $39,999",5,Two or More Person Households,,,,,535,7.3,
MED904,HRM (Cole Harbour - Westphal),"$30,000 - $39,999",5,One Person Households,,,,,205,16.1,
MED904,HRM (Cole Harbour - Westphal),"$30,000 - $39,999",5,Two or More Person Households,,,,,488,6.2,
MED904,HRM (Cole Harbour - Westphal),"$30,000 - $39,999",5,All Households,,,,,702,7.7,
MED905,HRM (Dartmouth Centre),"$30,000 - $39,999",5,One Person Households,,,,,814,16.2,
MED905,HRM (Dartmouth Centre),"$30,000 - $39,999",5,Two or More Person Households,,,,,741,9.4,
MED905,HRM (Dartmouth Centre),"$30,000 - $39,999",5,All Households,,,,,1561,12.1,
MED906,HRM (Harbourview - Burnside - Dartmouth East),"$30,000 - $39,999",5,Two or More Person Households,,,,,703,9.8,
MED906,HRM (Harbourview - Burnside - Dartmouth East),"$30,000 - $39,999",5,One Person Households,,,,,489,15.2,
MED906,HRM (Harbourview - Burnside - Dartmouth East),"$30,000 - $39,999",5,All Households,,,,,1163,11.2,
MED907,HRM (Peninsula South - Downtown),"$30,000 - $39,999",5,All Households,,,,,1403,11.7,
MED907,HRM (Peninsula South - Downtown),"$30,000 - $39,999",5,One Person Households,,,,,777,13.7,
MED907,HRM (Peninsula South - Downtown),"$30,000 - $39,999",5,Two or More Person Households,,,,,596,9.4,
MED908,HRM (Peninsula North),"$30,000 - $39,999",5,One Person Households,,,,,714,14.4,
MED908,HRM (Peninsula North),"$30,000 - $39,999",5,Two or More Person Households,,,,,859,12.3,
MED908,HRM (Peninsula North),"$30,000 - $39,999",5,All Households,,,,,1557,13.1,
MED909,HRM (Peninsula West - Armdale),"$30,000 - $39,999",5,Two or More Person Households,,,,,832,10.9,
MED909,HRM (Peninsula West - Armdale),"$30,000 - $39,999",5,One Person Households,,,,,668,16.1,
MUN124,Town of Trenton,"$30,000 - $39,999",5,All Households,178,16.1,125,11.7,120,11.1,-32.6
MED909,HRM (Peninsula West - Armdale),"$30,000 - $39,999",5,All Households,,,,,1516,12.8,
MED910,HRM (Birch Cove - Rockingham - Fairview),"$30,000 - $39,999",5,One Person Households,,,,,767,17.4,
MED910,HRM (Birch Cove - Rockingham - Fairview),"$30,000 - $39,999",5,Two or More Person Households,,,,,897,11.4,
MED910,HRM (Birch Cove - Rockingham - Fairview),"$30,000 - $39,999",5,All Households,,,,,1647,13.5,
MED911,HRM (Spryfield - Sambro - Prospect Road),"$30,000 - $39,999",5,All Households,,,,,1006,11.2,
MED911,HRM (Spryfield - Sambro - Prospect Road),"$30,000 - $39,999",5,One Person Households,,,,,203,10.3,
MED911,HRM (Spryfield - Sambro - Prospect Road),"$30,000 - $39,999",5,Two or More Person Households,,,,,823,11.7,
MED912,HRM (Timberlea - Beechville - Clayton Park West),"$30,000 - $39,999",5,Two or More Person Households,,,,,593,8.9,
MED912,HRM (Timberlea - Beechville - Clayton Park West),"$30,000 - $39,999",5,One Person Households,,,,,465,21.2,
MED912,HRM (Timberlea - Beechville - Clayton Park West),"$30,000 - $39,999",5,All Households,,,,,1037,11.7,
MED913,HRM (Hammonds Plains - St. Margarets),"$30,000 - $39,999",5,Two or More Person Households,,,,,314,4.6,
MED913,HRM (Hammonds Plains - St. Margarets),"$30,000 - $39,999",5,One Person Households,,,,,168,16.4,
MED913,HRM (Hammonds Plains - St. Margarets),"$30,000 - $39,999",5,All Households,,,,,493,6.3,
MED914,HRM (Upper/Middle Sackville - Beaver Bank),"$30,000 - $39,999",5,One Person Households,,,,,145,15.7,
MED914,HRM (Upper/Middle Sackville - Beaver Bank),"$30,000 - $39,999",5,Two or More Person Households,,,,,529,9.4,
MED914,HRM (Upper/Middle Sackville - Beaver Bank),"$30,000 - $39,999",5,All Households,,,,,653,10,
MED915,HRM (Lower Sackville),"$30,000 - $39,999",5,All Households,,,,,675,8.6,
MED915,HRM (Lower Sackville),"$30,000 - $39,999",5,One Person Households,,,,,173,14.2,
MED915,HRM (Lower Sackville),"$30,000 - $39,999",5,Two or More Person Households,,,,,518,7.9,
MED916,HRM (Bedford - Wentworth),"$30,000 - $39,999",5,One Person Households,,,,,287,15.9,
MED916,HRM (Bedford - Wentworth),"$30,000 - $39,999",5,All Households,,,,,702,9.7,
MED916,HRM (Bedford - Wentworth),"$30,000 - $39,999",5,Two or More Person Households,,,,,375,6.9,
MUN124,Town of Trenton,"$30,000 - $39,999",5,One Person Households,25,10.1,19,7.1,43,16,72
MPD1,Eastern Shore - Musquodoboit Valley,"$30,000 - $39,999",5,All Households,,,,,727,12.7,
MPD1,Eastern Shore - Musquodoboit Valley,"$30,000 - $39,999",5,One Person Households,,,,,142,10.1,
MPD1,Eastern Shore - Musquodoboit Valley,"$30,000 - $39,999",5,Two or More Person Households,,,,,568,13.1,
MPD10,Clayton Park West,"$30,000 - $39,999",5,Two or More Person Households,,,,,522,11.1,
MPD10,Clayton Park West,"$30,000 - $39,999",5,All Households,,,,,1095,15.4,
MPD10,Clayton Park West,"$30,000 - $39,999",5,One Person Households,,,,,572,23.5,
MPD11,Halifax North End,"$30,000 - $39,999",5,One Person Households,,,,,444,15.9,
MPD11,Halifax North End,"$30,000 - $39,999",5,Two or More Person Households,,,,,554,13.5,
MPD11,Halifax North End,"$30,000 - $39,999",5,All Households,,,,,974,14.2,
MPD12,Halifax Downtown,"$30,000 - $39,999",5,One Person Households,,,,,598,13.9,
MPD12,Halifax Downtown,"$30,000 - $39,999",5,All Households,,,,,1146,14.3,
MPD12,Halifax Downtown,"$30,000 - $39,999",5,Two or More Person Households,,,,,530,14.4,
MPD13,Northwest Arm - South End,"$30,000 - $39,999",5,Two or More Person Households,,,,,266,6.3,
MPD13,Northwest Arm - South End,"$30,000 - $39,999",5,One Person Households,,,,,334,12.3,
MPD13,Northwest Arm - South End,"$30,000 - $39,999",5,All Households,,,,,613,8.8,
MPD14,Connaught - Quinpool,"$30,000 - $39,999",5,Two or More Person Households,,,,,368,9,
MPD14,Connaught - Quinpool,"$30,000 - $39,999",5,One Person Households,,,,,317,13.8,
MPD14,Connaught - Quinpool,"$30,000 - $39,999",5,All Households,,,,,703,11,
MPD15,Fairview - Clayton Park,"$30,000 - $39,999",5,One Person Households,,,,,396,14.6,
MPD15,Fairview - Clayton Park,"$30,000 - $39,999",5,Two or More Person Households,,,,,564,13.9,
MPD15,Fairview - Clayton Park,"$30,000 - $39,999",5,All Households,,,,,946,14,
MPD16,Rockingham - Wentworth,"$30,000 - $39,999",5,One Person Households,,,,,379,19.9,
MPD16,Rockingham - Wentworth,"$30,000 - $39,999",5,All Households,,,,,718,11.8,
MUN152,County of Inverness,"$30,000 - $39,999",5,All Households,1001,16.7,763,12.6,880,14.4,-12.1
MPD16,Rockingham - Wentworth,"$30,000 - $39,999",5,Two or More Person Households,,,,,324,7.7,
MPD17,Purcell's Cove - Armdale,"$30,000 - $39,999",5,One Person Households,,,,,333,17,
MPD17,Purcell's Cove - Armdale,"$30,000 - $39,999",5,All Households,,,,,787,13.1,
MPD17,Purcell's Cove - Armdale,"$30,000 - $39,999",5,Two or More Person Households,,,,,453,11.3,
MPD18,Spryfield - Herring Cove,"$30,000 - $39,999",5,Two or More Person Households,,,,,632,13.1,
MPD18,Spryfield - Herring Cove,"$30,000 - $39,999",5,One Person Households,,,,,162,9.7,
MPD18,Spryfield - Herring Cove,"$30,000 - $39,999",5,All Households,,,,,783,12.1,
MPD19,Middle & Upper Sackville - Lucasville,"$30,000 - $39,999",5,All Households,,,,,449,7.1,
MPD19,Middle & Upper Sackville - Lucasville,"$30,000 - $39,999",5,One Person Households,,,,,92,10.2,
MPD19,Middle & Upper Sackville - Lucasville,"$30,000 - $39,999",5,Two or More Person Households,,,,,401,7.3,
MPD2,Waverley - Fall River - Beaver Bank,"$30,000 - $39,999",5,All Households,,,,,572,8.8,
MPD2,Waverley - Fall River - Beaver Bank,"$30,000 - $39,999",5,One Person Households,,,,,154,18.5,
MPD2,Waverley - Fall River - Beaver Bank,"$30,000 - $39,999",5,Two or More Person Households,,,,,427,7.5,
MPD20,Lower Sackville,"$30,000 - $39,999",5,Two or More Person Households,,,,,421,8.6,
MPD20,Lower Sackville,"$30,000 - $39,999",5,All Households,,,,,580,9.9,
MPD20,Lower Sackville,"$30,000 - $39,999",5,One Person Households,,,,,146,15.7,
MPD21,Bedford,"$30,000 - $39,999",5,One Person Households,,,,,201,13.7,
MPD21,Bedford,"$30,000 - $39,999",5,Two or More Person Households,,,,,311,6.4,
MPD21,Bedford,"$30,000 - $39,999",5,All Households,,,,,545,8.7,
MPD22,Timberlea - Prospect,"$30,000 - $39,999",5,All Households,,,,,629,8.8,
MPD22,Timberlea - Prospect,"$30,000 - $39,999",5,One Person Households,,,,,172,16.4,
MPD22,Timberlea - Prospect,"$30,000 - $39,999",5,Two or More Person Households,,,,,497,8.1,
