Year,Board Code,Board Name,School Code,School Name,School Total
2011-2012,053,CHIGNECTO-CENTRAL REGIONAL    ,0923,RIVERSIDE EDUCATION CENTRE    ,572
2011-2012,053,CHIGNECTO-CENTRAL REGIONAL    ,0441,SALT SPRINGS ELEMENTARY SCHOOL       ,72
2011-2012,053,CHIGNECTO-CENTRAL REGIONAL    ,0004,SCOTSBURN ELEMENTARY SCHOOL   ,131
2011-2012,053,CHIGNECTO-CENTRAL REGIONAL    ,0034,SHUBENACADIE DISTRICT ELEMENTARY SCHOOL    ,149
2011-2012,053,CHIGNECTO-CENTRAL REGIONAL    ,0992,SOUTH COLCHESTER ACADEMY      ,640
2011-2012,053,CHIGNECTO-CENTRAL REGIONAL    ,1105,SPRING STREET ACADEMY         ,490
2011-2012,053,CHIGNECTO-CENTRAL REGIONAL    ,0658,SPRINGHILL JUNIOR-SENIOR HIGH SCHOOL ,334
2011-2012,053,CHIGNECTO-CENTRAL REGIONAL    ,0001,TATAMAGOUCHE ELEMENTARY SCHOOL,189
2011-2012,053,CHIGNECTO-CENTRAL REGIONAL    ,0636,TEMPERANCE STREET SCHOOL             ,106
2011-2012,053,CHIGNECTO-CENTRAL REGIONAL    ,0428,THORBURN CONSOLIDATED SCHOOL  ,264
2011-2012,053,CHIGNECTO-CENTRAL REGIONAL    ,0692,TRENTON ELEMENTARY SCHOOL     ,180
2011-2012,053,CHIGNECTO-CENTRAL REGIONAL    ,0690,TRENTON MIDDLE SCHOOL         ,208
2011-2012,053,CHIGNECTO-CENTRAL REGIONAL    ,1146,TRURO ELEMENTARY SCHOOL       ,534
2011-2012,053,CHIGNECTO-CENTRAL REGIONAL    ,0045,TRURO JUNIOR HIGH SCHOOL      ,440
2011-2012,053,CHIGNECTO-CENTRAL REGIONAL    ,0040,UNIACKE DISTRICT SCHOOL       ,403
2011-2012,053,CHIGNECTO-CENTRAL REGIONAL    ,0018,UPPER STEWIACKE ELEMENTARY SCHOOL   ,56
2011-2012,053,CHIGNECTO-CENTRAL REGIONAL    ,0012,VALLEY ELEMENTARY SCHOOL      ,201
2011-2012,053,CHIGNECTO-CENTRAL REGIONAL    ,0227,WALLACE CONSOLIDATED ELEMENTARY SCHOOL     ,74
2011-2012,053,CHIGNECTO-CENTRAL REGIONAL    ,0003,WALTER DUGGAN CONSOLIDATED SCHOOL    ,425
2011-2012,053,CHIGNECTO-CENTRAL REGIONAL    ,0229,WENTWORTH CONSOLIDATED ELEMENTARY SCHOOL ,20
2011-2012,053,CHIGNECTO-CENTRAL REGIONAL    ,0029,WEST COLCHESTER CONSOLIDATED SCHOOL ,141
2011-2012,053,CHIGNECTO-CENTRAL REGIONAL    ,0662,WEST END MEMORIAL SCHOOL      ,136
2011-2012,053,CHIGNECTO-CENTRAL REGIONAL    ,0503,WEST HIGHLANDS ELEMENTARY SCHOOL     ,183
2011-2012,053,CHIGNECTO-CENTRAL REGIONAL    ,0407,WEST PICTOU CONSOLIDATED SCHOOL      ,420
2011-2012,053,CHIGNECTO-CENTRAL REGIONAL    ,1148,WINDING RIVER CONSOLIDATED SCHOOL   ,247
2011-2012,054,HALIFAX REGIONAL              ,0228,A. J. SMELTZER JUNIOR HIGH SCHOOL  ,260
2011-2012,054,HALIFAX REGIONAL              ,0512,ADMIRAL WESTPHAL ELEMENTARY SCHOOL  ,99
2011-2012,054,HALIFAX REGIONAL              ,0513,ALDERNEY ELEMENTARY SCHOOL    ,99
2011-2012,054,HALIFAX REGIONAL              ,0317,ASH LEE JEFFERSON ELEMENTARY SCHOOL,508
2011-2012,054,HALIFAX REGIONAL              ,0739,ASTRAL DRIVE ELEMENTARY SCHOOL,518
2011-2012,054,HALIFAX REGIONAL              ,0749,ASTRAL DRIVE JUNIOR HIGH SCHOOL,500
2011-2012,054,HALIFAX REGIONAL              ,0425,ATLANTIC MEMORIAL-TERENCE BAY SCHOOL      ,244
2011-2012,054,HALIFAX REGIONAL              ,0326,ATLANTIC VIEW ELEMENTARY SCHOOL    ,125
2011-2012,054,HALIFAX REGIONAL              ,0097,AUBURN DRIVE HIGH SCHOOL      ,1008
2011-2012,054,HALIFAX REGIONAL              ,0104,BASINVIEW DRIVE COMMUNITY SCHOOL    ,341
2011-2012,054,HALIFAX REGIONAL              ,0752,BEAVER BANK MONARCH DRIVE ELEMENTARY SCHOOL,392
2011-2012,054,HALIFAX REGIONAL              ,0304,BEAVER BANK-KINSAC ELEMENTARY SCHOOL,249
2011-2012,054,HALIFAX REGIONAL              ,0268,BEDFORD AND FORSYTH EDUCATION CENTRES  ,268
2011-2012,054,HALIFAX REGIONAL              ,0298,BEDFORD JUNIOR HIGH SCHOOL         ,372
2011-2012,054,HALIFAX REGIONAL              ,0937,BEDFORD SOUTH SCHOOL          ,705
2011-2012,054,HALIFAX REGIONAL              ,0291,BEECHVILLE LAKESIDE TIMBERLEA JUNIOR ELEMENTARY SCHOOL  ,698
2011-2012,054,HALIFAX REGIONAL              ,0514,BEL AYR ELEMENTARY SCHOOL     ,200
2011-2012,054,HALIFAX REGIONAL              ,0322,BELL PARK ACADEMIC CENTRE     ,262
2011-2012,054,HALIFAX REGIONAL              ,0515,BICENTENNIAL SCHOOL           ,284
2011-2012,054,HALIFAX REGIONAL              ,0519,BROOKHOUSE ELEMENTARY SCHOOL  ,312
2011-2012,054,HALIFAX REGIONAL              ,0286,BROOKSIDE JUNIOR HIGH SCHOOL  ,363
2011-2012,054,HALIFAX REGIONAL              ,0595,BURTON ETTINGER ELEMENTARY SCHOOL    ,355
2011-2012,054,HALIFAX REGIONAL              ,0319,CALDWELL ROAD ELEMENTARY SCHOOL,302
2011-2012,054,HALIFAX REGIONAL              ,0516,CALEDONIA JUNIOR HIGH SCHOOL  ,300
2011-2012,054,HALIFAX REGIONAL              ,0312,CAUDLE PARK ELEMENTARY SCHOOL ,177
2011-2012,054,HALIFAX REGIONAL              ,0743,CAVALIER DRIVE SCHOOL         ,376
2011-2012,054,HALIFAX REGIONAL              ,0611,CENTRAL SPRYFIELD SCHOOL      ,126
2011-2012,054,HALIFAX REGIONAL              ,0358,CHARLES P. ALLEN HIGH SCHOOL  ,1267
2011-2012,054,HALIFAX REGIONAL              ,0596,CHEBUCTO HEIGHTS ELEMENTARY SCHOOL   ,283
2011-2012,054,HALIFAX REGIONAL              ,1109,CITADEL HIGH SCHOOL           ,1246
2011-2012,054,HALIFAX REGIONAL              ,0600,CLAYTON PARK JUNIOR HIGH SCHOOL     ,322
2011-2012,054,HALIFAX REGIONAL              ,0352,COLBY VILLAGE ELEMENTARY SCHOOL      ,205
2011-2012,054,HALIFAX REGIONAL              ,0357,COLE HARBOUR DISTRICT HIGH SCHOOL   ,898
2011-2012,054,HALIFAX REGIONAL              ,0339,COLONEL JOHN STUART ELEMENTARY SCHOOL,192
2011-2012,054,HALIFAX REGIONAL              ,0517,CRICHTON PARK ELEMENTARY SCHOOL      ,234
2011-2012,054,HALIFAX REGIONAL              ,0605,CUNARD JUNIOR HIGH SCHOOL     ,198
2011-2012,054,HALIFAX REGIONAL              ,0518,DARTMOUTH HIGH SCHOOL         ,937
2011-2012,054,HALIFAX REGIONAL              ,0601,DUC D'ANVILLE ELEMENTARY SCHOOL      ,303
2011-2012,054,HALIFAX REGIONAL              ,0328,DUNCAN MACMILLAN HIGH SCHOOL  ,212
2011-2012,054,HALIFAX REGIONAL              ,0343,DUTCH SETTLEMENT ELEMENTARY SCHOOL  ,109
2011-2012,054,HALIFAX REGIONAL              ,0283,EAST ST. MARGARET'S ELEMENTARY SCHOOL      ,54
2011-2012,054,HALIFAX REGIONAL              ,0329,EASTERN CONSOLIDATED ELEMENTARY SCHOOL     ,15
2011-2012,054,HALIFAX REGIONAL              ,0351,EASTERN PASSAGE EDUCATION CENTRE   ,441
2011-2012,054,HALIFAX REGIONAL              ,0334,EASTERN SHORE DISTRICT HIGH SCHOOL ,553
2011-2012,054,HALIFAX REGIONAL              ,0614,ELIZABETH SUTHERLAND SCHOOL   ,287
2011-2012,054,HALIFAX REGIONAL              ,0538,ELLENVALE JUNIOR HIGH SCHOOL  ,435
2011-2012,054,HALIFAX REGIONAL              ,0564,ERIC GRAVES MEMORIAL JUNIOR HIGH SCHOOL  ,180
2011-2012,054,HALIFAX REGIONAL              ,0599,FAIRVIEW HEIGHTS ELEMENTARY SCHOOL  ,273
2011-2012,054,HALIFAX REGIONAL              ,0578,FAIRVIEW JUNIOR HIGH SCHOOL   ,377
2011-2012,054,HALIFAX REGIONAL              ,0288,FIVE BRIDGES JUNIOR HIGH SCHOOL     ,536
2011-2012,054,HALIFAX REGIONAL              ,0356,GAETZ BROOK JUNIOR HIGH SCHOOL,329
2011-2012,054,HALIFAX REGIONAL              ,0731,GEORGE BISSETT ELEMENTARY SCHOOL   ,125
2011-2012,054,HALIFAX REGIONAL              ,0314,GEORGES P. VANIER JUNIOR HIGH SCHOOL,407
2011-2012,054,HALIFAX REGIONAL              ,0350,GERTRUDE M. PARKER ELEMENTARY SCHOOL ,229
2011-2012,054,HALIFAX REGIONAL              ,0568,GORSEBROOK JUNIOR HIGH SCHOOL ,208
2011-2012,054,HALIFAX REGIONAL              ,0318,GRAHAM CREIGHTON JUNIOR HIGH SCHOOL  ,336
2011-2012,054,HALIFAX REGIONAL              ,0602,GROSVENOR-WENTWORTH PARK ELEMENTARY SCHOOL ,428
2011-2012,054,HALIFAX REGIONAL              ,0567,HALIFAX CENTRAL JUNIOR HIGH SCHOOL,211
2011-2012,054,HALIFAX REGIONAL              ,8054,HALIFAX DSEPS                 ,115
2011-2012,054,HALIFAX REGIONAL              ,0592,HALIFAX WEST HIGH SCHOOL      ,1482
2011-2012,054,HALIFAX REGIONAL              ,0306,HAMMONDS PLAINS CONSOLIDATED SCHOOL ,599
2011-2012,054,HALIFAX REGIONAL              ,0521,HARBOUR VIEW ELEMENTARY SCHOOL,227
2011-2012,054,HALIFAX REGIONAL              ,0740,HAROLD T. BARRETT JUNIOR HIGH SCHOOL,149
2011-2012,054,HALIFAX REGIONAL              ,0296,HARRIETSFIELD ELEMENTARY SCHOOL      ,157
2011-2012,054,HALIFAX REGIONAL              ,0313,HARRY R. HAMILTON ELEMENTARY SCHOOL ,478
2011-2012,054,HALIFAX REGIONAL              ,0522,HAWTHORN ELEMENTARY SCHOOL    ,199
2011-2012,054,HALIFAX REGIONAL              ,0293,HERRING COVE JUNIOR HIGH SCHOOL      ,246
2011-2012,054,HALIFAX REGIONAL              ,0571,HIGHLAND PARK JUNIOR HIGH SCHOOL     ,118
2011-2012,054,HALIFAX REGIONAL              ,0310,HILLSIDE PARK ELEMENTARY SCHOOL      ,195
2011-2012,054,HALIFAX REGIONAL              ,0747,HOLLAND ROAD ELEMENTARY SCHOOL,320
2011-2012,054,HALIFAX REGIONAL              ,0327,HUMBER PARK ELEMENTARY SCHOOL ,199
2011-2012,054,HALIFAX REGIONAL              ,0523,IAN FORSYTH ELEMENTARY SCHOOL ,363
2011-2012,054,HALIFAX REGIONAL              ,0579,INGLIS STREET ELEMENTARY SCHOOL      ,182
2011-2012,054,HALIFAX REGIONAL              ,0619,J. L. ILSLEY HIGH SCHOOL      ,802
2011-2012,054,HALIFAX REGIONAL              ,0539,JOHN MACNEIL ELEMENTARY SCHOOL,188
2011-2012,054,HALIFAX REGIONAL              ,0524,JOHN MARTIN JUNIOR HIGH SCHOOL,161
2011-2012,054,HALIFAX REGIONAL              ,0607,JOHN W. MACLEOD-FLEMING TOWER ELEMENTARY SCHOOL ,372
2011-2012,054,HALIFAX REGIONAL              ,0354,JOSEPH GILES ELEMENTARY SCHOOL,283
2011-2012,054,HALIFAX REGIONAL              ,0569,JOSEPH HOWE ELEMENTARY SCHOOL ,143
2011-2012,054,HALIFAX REGIONAL              ,1103,KINGSWOOD ELEMENTARY SCHOOL   ,551
2011-2012,054,HALIFAX REGIONAL              ,0330,LAKEFRONT CONSOLIDATED ELEMENTARY SCHOOL   ,31
2011-2012,054,HALIFAX REGIONAL              ,0587,LEMARCHANT-ST. THOMAS ELEMENTARY SCHOOL    ,375
2011-2012,054,HALIFAX REGIONAL              ,0353,LESLIE THOMAS JUNIOR HIGH SCHOOL   ,299
2011-2012,054,HALIFAX REGIONAL              ,0968,LOCKVIEW HIGH SCHOOL          ,1236
2011-2012,054,HALIFAX REGIONAL              ,0939,MADELINE SYMONDS MIDDLE SCHOOL,678
2011-2012,054,HALIFAX REGIONAL              ,0526,MICHAEL WALLACE ELEMENTARY SCHOOL    ,221
2011-2012,054,HALIFAX REGIONAL              ,0748,MILLWOOD ELEMENTARY SCHOOL    ,414
2011-2012,054,HALIFAX REGIONAL              ,0745,MILLWOOD HIGH SCHOOL          ,604
2011-2012,054,HALIFAX REGIONAL              ,0527,MOUNT EDWARD ELEMENTARY SCHOOL,186
2011-2012,054,HALIFAX REGIONAL              ,1149,MUSQUODOBOIT RURAL HIGH SCHOOL,308
2011-2012,054,HALIFAX REGIONAL              ,0348,MUSQUODOBOIT VALLEY EDUCATION CENTRE ,161
2011-2012,054,HALIFAX REGIONAL              ,0324,NELSON WHYNDER ELEMENTARY SCHOOL     ,81
2011-2012,054,HALIFAX REGIONAL              ,0056,OCEAN VIEW ELEMENTARY SCHOOL  ,299
2011-2012,054,HALIFAX REGIONAL              ,0131,O'CONNELL DRIVE ELEMENTARY SCHOOL   ,358
2011-2012,054,HALIFAX REGIONAL              ,0315,OLDFIELD CONSOLIDATED SCHOOL  ,130
2011-2012,054,HALIFAX REGIONAL              ,0572,OXFORD SCHOOL                 ,334
2011-2012,054,HALIFAX REGIONAL              ,1141,OYSTER POND ACADEMY           ,442
2011-2012,054,HALIFAX REGIONAL              ,0970,PARK WEST SCHOOL              ,781
2011-2012,054,HALIFAX REGIONAL              ,1159,PORTERS LAKE ELEMENTARY SCHOOL,349
2011-2012,054,HALIFAX REGIONAL              ,0969,PORTLAND ESTATES ELEMENTARY SCHOOL   ,370
2011-2012,054,HALIFAX REGIONAL              ,0533,PRINCE ANDREW HIGH SCHOOL     ,1046
2011-2012,054,HALIFAX REGIONAL              ,0532,PRINCE ARTHUR JUNIOR HIGH SCHOOL     ,307
2011-2012,054,HALIFAX REGIONAL              ,0282,PROSPECT ROAD ELEMENTARY SCHOOL     ,278
2011-2012,054,HALIFAX REGIONAL              ,0938,RIDGECLIFF MIDDLE SCHOOL      ,489
2011-2012,054,HALIFAX REGIONAL              ,0359,ROBERT K. TURNER ELEMENTARY SCHOOL   ,125
2011-2012,054,HALIFAX REGIONAL              ,0603,ROCKINGHAM ELEMENTARY SCHOOL  ,359
2011-2012,054,HALIFAX REGIONAL              ,0609,ROCKINGSTONE HEIGHTS SCHOOL   ,245
2011-2012,054,HALIFAX REGIONAL              ,0321,ROSS ROAD SCHOOL              ,325
2011-2012,054,HALIFAX REGIONAL              ,0309,SACKVILLE CENTENNIAL ELEMENTARY SCHOOL    ,93
2011-2012,054,HALIFAX REGIONAL              ,0311,SACKVILLE HEIGHTS ELEMENTARY SCHOOL,316
2011-2012,054,HALIFAX REGIONAL              ,0303,SACKVILLE HEIGHTS JUNIOR HIGH SCHOOL ,582
2011-2012,054,HALIFAX REGIONAL              ,0297,SACKVILLE HIGH SCHOOL         ,861
2011-2012,054,HALIFAX REGIONAL              ,0581,SAINT MARY'S ELEMENTARY SCHOOL,113
2011-2012,054,HALIFAX REGIONAL              ,0295,SAMBRO ELEMENTARY SCHOOL      ,104
2011-2012,054,HALIFAX REGIONAL              ,0941,SEASIDE ELEMENTARY SCHOOL     ,318
2011-2012,054,HALIFAX REGIONAL              ,0534,SHANNON PARK ELEMENTARY SCHOOL,535
2011-2012,054,HALIFAX REGIONAL              ,0287,SHATFORD MEMORIAL ELEMENTARY SCHOOL  ,89
2011-2012,054,HALIFAX REGIONAL              ,0332,SHEET HARBOUR CONSOLIDATED SCHOOL    ,128
2011-2012,054,HALIFAX REGIONAL              ,0589,SIR CHARLES TUPPER SCHOOL     ,269
2011-2012,054,HALIFAX REGIONAL              ,0277,SIR JOHN A. MACDONALD HIGH SCHOOL   ,974
2011-2012,054,HALIFAX REGIONAL              ,0320,SIR ROBERT BORDEN JUNIOR HIGH SCHOOL ,254
2011-2012,054,HALIFAX REGIONAL              ,0355,SMOKEY DRIVE ELEMENTARY SCHOOL,233
2011-2012,054,HALIFAX REGIONAL              ,0535,SOUTH WOODSIDE SCHOOL         ,153
2011-2012,054,HALIFAX REGIONAL              ,0540,SOUTHDALE-NORTH WOODSIDE SCHOOL      ,290
2011-2012,054,HALIFAX REGIONAL              ,0593,SPRINGVALE ELEMENTARY SCHOOL  ,263
2011-2012,054,HALIFAX REGIONAL              ,0575,ST. AGNES JUNIOR HIGH SCHOOL  ,293
2011-2012,054,HALIFAX REGIONAL              ,0577,ST. CATHERINE'S ELEMENTARY SCHOOL,388
2011-2012,054,HALIFAX REGIONAL              ,0580,ST. JOSEPH'S-ALEXANDER MCKAY ELEMENTARY SCHOOL ,258
2011-2012,054,HALIFAX REGIONAL              ,0940,ST. MARGARET'S BAY ELEMENTARY SCHOOL,357
2011-2012,054,HALIFAX REGIONAL              ,0586,ST. STEPHEN'S ELEMENTARY SCHOOL      ,202
2011-2012,054,HALIFAX REGIONAL              ,0299,SUNNYSIDE ELEMENTARY SCHOOL   ,516
2011-2012,054,HALIFAX REGIONAL              ,0307,SYCAMORE LANE ELEMENTARY SCHOOL     ,234
2011-2012,054,HALIFAX REGIONAL              ,0085,TALLAHASSEE COMMUNITY SCHOOL  ,459
2011-2012,054,HALIFAX REGIONAL              ,0284,TANTALLON SENIOR ELEMENTARY SCHOOL  ,772
2011-2012,054,HALIFAX REGIONAL              ,0349,UPPER MUSQUODOBOIT CONSOLIDATED ELEMENTARY SCHOOL  ,57
2011-2012,054,HALIFAX REGIONAL              ,1157,WAVERLEY MEMORIAL ELEMENTARY SCHOOL ,339
2011-2012,054,HALIFAX REGIONAL              ,0591,WESTMOUNT ELEMENTARY SCHOOL   ,341
2011-2012,054,HALIFAX REGIONAL              ,0294,WILLIAM KING ELEMENTARY SCHOOL,227
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0063,ALDERSHOT ELEMENTARY SCHOOL   ,295
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0746,ANNAPOLIS EAST ELEMENTARY SCHOOL     ,393
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0706,ANNAPOLIS ROYAL REGIONAL ACADEMY   ,169
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,8055,ANNAPOLIS VALLEY DSEPS        ,14
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0133,ANNAPOLIS WEST EDUCATION CENTRE ,277
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0993,AVON VIEW HIGH SCHOOL         ,805
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0075,BERWICK AND DISTRICT SCHOOL   ,368
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0507,BRIDGETOWN REGIONAL ELEMENTARY SCHOOL,135
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0708,BRIDGETOWN REGIONAL HIGH SCHOOL    ,414
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0363,BROOKLYN DISTRICT ELEMENTARY SCHOOL  ,351
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0058,CAMBRIDGE AND DISTRICT ELEMENTARY SCHOOL  ,231
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0067,CENTRAL KINGS RURAL HIGH SCHOOL      ,727
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0965,CHAMPLAIN ELEMENTARY SCHOOL   ,185
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0141,CLARK RUTHERFORD MEMORIAL SCHOOL     ,117
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0732,COLDBROOK AND DISTRICT SCHOOL ,518
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0366,DR. ARTHUR HINES ELEMENTARY SCHOOL   ,115
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0065,DWIGHT ROSS SCHOOL            ,173
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0753,EVANGELINE MIDDLE SCHOOL      ,323
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0362,FALMOUTH DISTRICT SCHOOL      ,243
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0060,GASPEREAU VALLEY ELEMENTARY SCHOOL   ,139
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0059,GLOOSCAP ELEMENTARY SCHOOL    ,228
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0024,HANTSPORT SCHOOL              ,157
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0998,HIGHBURY EDUCATION CENTRE     ,19
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0070,HORTON HIGH SCHOOL            ,1007
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,1158,KINGS COUNTY ACADEMY          ,621
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0379,KINGS COUNTY ADULT HIGH SCHOOL,36
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0062,KINGSTON & DISTRICT SCHOOL    ,441
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0061,L. E. SHAW ELEMENTARY SCHOOL  ,140
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0129,LAWRENCETOWN CONSOLIDATED SCHOOL,97
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,1108,LAWRENCETOWN EDUCATION CENTRE ,27
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0712,MIDDLETON REGIONAL HIGH SCHOOL       ,690
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0073,NEW MINAS ELEMENTARY SCHOOL   ,321
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0364,NEWPORT STATION DISTRICT SCHOOL,81
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0967,NORTHEAST KINGS EDUCATION CENTRE   ,1001
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0966,PINE RIDGE MIDDLE SCHOOL      ,457
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0072,PORT WILLIAMS ELEMENTARY SCHOOL     ,237
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0055,SOMERSET AND DISTRICT ELEMENTARY SCHOOL    ,188
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0054,ST. MARY'S ELEMENTARY SCHOOL  ,155
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0360,THREE MILE PLAINS DISTRICT SCHOOL    ,182
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,1110,WEST HANTS EDUCATION CENTRE   ,21
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0994,WEST HANTS MIDDLE SCHOOL      ,577
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0071,WEST KINGS DISTRICT HIGH SCHOOL     ,691
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0376,WINDSOR ADULT HIGH SCHOOL     ,39
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0699,WINDSOR ELEMENTARY SCHOOL     ,215
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0361,WINDSOR FORKS DISTRICT SCHOOL ,173
2011-2012,055,ANNAPOLIS VALLEY REGIONAL     ,0081,WOLFVILLE SCHOOL              ,348
2011-2012,057,ACADIEN PROVINCIAL            ,1155,CENTRE SCOLAIRE DE LA RIVE-SUD,185
2011-2012,057,ACADIEN PROVINCIAL            ,0387,CENTRE SCOLAIRE ETOILE DE L'ACADIE,232
2011-2012,057,ACADIEN PROVINCIAL            ,0145,ECOLE ACADIENNE DE POMQUET    ,234
2011-2012,057,ACADIEN PROVINCIAL            ,0433,ECOLE ACADIENNE DE TRURO      ,228
2011-2012,057,ACADIEN PROVINCIAL            ,0947,ECOLE BEAUBASSIN              ,537
2011-2012,057,ACADIEN PROVINCIAL            ,0982,ECOLE BEAU-PORT               ,244
2011-2012,057,ACADIEN PROVINCIAL            ,0744,ECOLE BELLEVILLE              ,167
2011-2012,057,ACADIEN PROVINCIAL            ,0948,ECOLE BOIS-JOLI               ,497
2011-2012,057,ACADIEN PROVINCIAL            ,1173,ECOLE DES BEAUX-MARAIS        ,27
2011-2012,057,ACADIEN PROVINCIAL            ,0068,ECOLE DU CARREFOUR            ,368
2011-2012,057,ACADIEN PROVINCIAL            ,0218,ECOLE JEAN-MARIE-GAY          ,111
2011-2012,057,ACADIEN PROVINCIAL            ,0217,ECOLE JOSEPH-DUGAS            ,141
2011-2012,057,ACADIEN PROVINCIAL            ,0378,ECOLE NDA                     ,183
2011-2012,057,ACADIEN PROVINCIAL            ,0156,ECOLE PUBNICO-OUEST           ,167
2011-2012,057,ACADIEN PROVINCIAL            ,0057,ECOLE ROSE-DES-VENTS          ,215
2011-2012,057,ACADIEN PROVINCIAL            ,0221,ECOLE SAINT-ALBERT            ,37
2011-2012,057,ACADIEN PROVINCIAL            ,0225,ECOLE SECONDAIRE DE CLARE     ,244
2011-2012,057,ACADIEN PROVINCIAL            ,0980,ECOLE SECONDAIRE DE PAR-EN-BAS,343
2011-2012,057,ACADIEN PROVINCIAL            ,1152,ECOLE SECONDAIRE DU SOMMET    ,378
2011-2012,057,ACADIEN PROVINCIAL            ,0219,ECOLE STELLA-MARIS            ,131
2011-2012,057,ACADIEN PROVINCIAL            ,0160,ECOLE WEDGEPORT               ,102
2011-2012,058,SOUTH SHORE REGIONAL          ,0925,ASPOTOGAN CONSOLIDATED ELEMENTARY SCHOOL ,133
2011-2012,058,SOUTH SHORE REGIONAL          ,0926,BAYVIEW COMMUNITY SCHOOL      ,417
2011-2012,058,SOUTH SHORE REGIONAL          ,0405,BIG TANCOOK ELEMENTARY SCHOOL ,7
2011-2012,058,SOUTH SHORE REGIONAL          ,0509,BRIDGEWATER ELEMENTARY SCHOOL ,456
2011-2012,058,SOUTH SHORE REGIONAL          ,0508,BRIDGEWATER JUNIOR SENIOR HIGH SCHOOL,460
2011-2012,058,SOUTH SHORE REGIONAL          ,0399,CENTRE CONSOLIDATED SCHOOL         ,452
2011-2012,058,SOUTH SHORE REGIONAL          ,0216,CHESTER AREA MIDDLE SCHOOL    ,336
2011-2012,058,SOUTH SHORE REGIONAL          ,0207,CHESTER DISTRICT ELEMENTARY SCHOOL   ,206
2011-2012,058,SOUTH SHORE REGIONAL          ,0386,DR. JOHN C. WICKWIRE ACADEMY  ,354
2011-2012,058,SOUTH SHORE REGIONAL          ,0080,FOREST HEIGHTS COMMUNITY SCHOOL  ,297
2011-2012,058,SOUTH SHORE REGIONAL          ,0210,GOLD RIVER-WESTERN SHORE SCHOOL     ,100
2011-2012,058,SOUTH SHORE REGIONAL          ,1150,GREENFIELD ELEMENTARY SCHOOL  ,36
2011-2012,058,SOUTH SHORE REGIONAL          ,0917,HEBBVILLE ACADEMY             ,537
2011-2012,058,SOUTH SHORE REGIONAL          ,0710,LIVERPOOL REGIONAL HIGH SCHOOL,311
2011-2012,058,SOUTH SHORE REGIONAL          ,0628,LUNENBURG ACADEMY             ,116
2011-2012,058,SOUTH SHORE REGIONAL          ,0465,MILL VILLAGE CONSOLIDATED SCHOOL   ,54
2011-2012,058,SOUTH SHORE REGIONAL          ,0463,MILTON CENTENNIAL SCHOOL             ,114
2011-2012,058,SOUTH SHORE REGIONAL          ,0397,NEW GERMANY ELEMENTARY SCHOOL ,199
2011-2012,058,SOUTH SHORE REGIONAL          ,0402,NEW GERMANY RURAL HIGH SCHOOL ,356
